disclosure_id,politician_name,chamber,ticker,transaction_type,transaction_date,disclosure_date,reporting_lag_days,amount_range,signal_confidence,horizon_days,stock_return,spy_return,alpha
5183,Sheldon Whitehouse,Senate,QCOM,BUY,2017-04-05,2017-04-05,11,"$1,001 - $15,000",50.8,180,-0.062,0.0853,-0.1473
5215,James M Inhofe,Senate,GE,BUY,2017-04-05,2017-04-05,1,"$15,001 - $50,000",53.25,180,-0.165,0.0853,-0.2503
5190,Sheldon Whitehouse,Senate,AMGN,BUY,2017-04-05,2017-04-05,13,"$1,001 - $15,000",50.8,30,0.0097,0.021,-0.0113
5191,Sheldon Whitehouse,Senate,IBM,BUY,2017-04-05,2017-04-05,1,"$1,001 - $15,000",50.8,180,-0.1343,0.0853,-0.2196
5189,Sheldon Whitehouse,Senate,LB,SELL,2017-04-05,2017-04-05,9,"$1,001 - $15,000",50.8,180,-1.637,-0.112,-1.525
5189,Sheldon Whitehouse,Senate,LB,SELL,2017-04-05,2017-04-05,9,"$1,001 - $15,000",50.8,90,-0.7218,-0.0548,-0.667
5189,Sheldon Whitehouse,Senate,LB,SELL,2017-04-05,2017-04-05,9,"$1,001 - $15,000",50.8,30,-0.3015,-0.0004,-0.3011
5184,Sheldon Whitehouse,Senate,DISH,BUY,2017-04-05,2017-04-05,17,"$1,001 - $15,000",50.8,0,,,
5188,Sheldon Whitehouse,Senate,USB,BUY,2017-04-05,2017-04-05,27,"$1,001 - $15,000",50.8,30,0.0143,0.021,-0.0067
5188,Sheldon Whitehouse,Senate,USB,BUY,2017-04-05,2017-04-05,27,"$1,001 - $15,000",50.8,90,0.0358,0.0367,-0.0009
5183,Sheldon Whitehouse,Senate,QCOM,BUY,2017-04-05,2017-04-05,11,"$1,001 - $15,000",50.8,30,-0.0273,0.021,-0.0482
5191,Sheldon Whitehouse,Senate,IBM,BUY,2017-04-05,2017-04-05,1,"$1,001 - $15,000",50.8,90,-0.0913,0.0367,-0.128
5190,Sheldon Whitehouse,Senate,AMGN,BUY,2017-04-05,2017-04-05,13,"$1,001 - $15,000",50.8,180,0.1698,0.0853,0.0845
5191,Sheldon Whitehouse,Senate,IBM,BUY,2017-04-05,2017-04-05,1,"$1,001 - $15,000",50.8,30,-0.1031,0.021,-0.1241
5190,Sheldon Whitehouse,Senate,AMGN,BUY,2017-04-05,2017-04-05,13,"$1,001 - $15,000",50.8,90,0.0728,0.0367,0.0361
5183,Sheldon Whitehouse,Senate,QCOM,BUY,2017-04-05,2017-04-05,11,"$1,001 - $15,000",50.8,90,-0.0173,0.0367,-0.054
5205,"David A Perdue , Jr",Senate,CVX,BUY,2017-04-04,2017-04-04,12,"$15,001 - $50,000",53.25,30,-0.0354,0.0139,-0.0494
5205,"David A Perdue , Jr",Senate,CVX,BUY,2017-04-04,2017-04-04,12,"$15,001 - $50,000",53.25,90,-0.0118,0.0336,-0.0454
5205,"David A Perdue , Jr",Senate,CVX,BUY,2017-04-04,2017-04-04,12,"$15,001 - $50,000",53.25,180,0.1033,0.0774,0.0259
5230,John F Reed,Senate,WETF,SELL,2017-04-04,2017-04-04,39,"$1,001 - $15,000",50.8,0,,,
5231,John F Reed,Senate,AGU,SELL,2017-04-04,2017-04-04,12,"$1,001 - $15,000",50.8,0,,,
5218,William Cassidy,Senate,SO,SELL,2017-03-29,2017-03-29,1,"$1,001 - $15,000",50.8,30,0.003,-0.0108,0.0138
5218,William Cassidy,Senate,SO,SELL,2017-03-29,2017-03-29,1,"$1,001 - $15,000",50.8,180,-0.005,-0.0673,0.0622
5220,William Cassidy,Senate,AMT,SELL,2017-03-29,2017-03-29,26,"$1,001 - $15,000",50.8,180,-0.1465,-0.0673,-0.0792
5220,William Cassidy,Senate,AMT,SELL,2017-03-29,2017-03-29,26,"$1,001 - $15,000",50.8,90,-0.1328,-0.0296,-0.1032
5220,William Cassidy,Senate,AMT,SELL,2017-03-29,2017-03-29,26,"$1,001 - $15,000",50.8,30,-0.0458,-0.0108,-0.035
5219,William Cassidy,Senate,LOW,SELL,2017-03-29,2017-03-29,15,"$1,001 - $15,000",50.8,180,0.0254,-0.0673,0.0927
5219,William Cassidy,Senate,LOW,SELL,2017-03-29,2017-03-29,15,"$1,001 - $15,000",50.8,90,0.0676,-0.0296,0.0972
5219,William Cassidy,Senate,LOW,SELL,2017-03-29,2017-03-29,15,"$1,001 - $15,000",50.8,30,-0.0368,-0.0108,-0.026
5216,William Cassidy,Senate,FRT,BUY,2017-03-29,2017-03-29,11,"$1,001 - $15,000",50.8,30,-0.017,0.0108,-0.0278
5216,William Cassidy,Senate,FRT,BUY,2017-03-29,2017-03-29,11,"$1,001 - $15,000",50.8,90,-0.0353,0.0296,-0.0649
5216,William Cassidy,Senate,FRT,BUY,2017-03-29,2017-03-29,11,"$1,001 - $15,000",50.8,180,-0.0477,0.0673,-0.1149
5217,William Cassidy,Senate,TGT,BUY,2017-03-29,2017-03-29,16,"$1,001 - $15,000",50.8,30,0.0127,0.0108,0.0019
5217,William Cassidy,Senate,TGT,BUY,2017-03-29,2017-03-29,16,"$1,001 - $15,000",50.8,90,-0.0456,0.0296,-0.0752
5217,William Cassidy,Senate,TGT,BUY,2017-03-29,2017-03-29,16,"$1,001 - $15,000",50.8,180,0.0853,0.0673,0.018
5218,William Cassidy,Senate,SO,SELL,2017-03-29,2017-03-29,1,"$1,001 - $15,000",50.8,90,-0.0006,-0.0296,0.029
5229,Michael F Bennet,Senate,RGC,SELL,2017-03-28,2017-03-28,9,"$500,001 - $1,000,000",100.0,180,-2.4181,-0.0993,-2.3188
5229,Michael F Bennet,Senate,RGC,SELL,2017-03-28,2017-03-28,9,"$500,001 - $1,000,000",100.0,90,-0.8238,-0.0292,-0.7946
5229,Michael F Bennet,Senate,RGC,SELL,2017-03-28,2017-03-28,9,"$500,001 - $1,000,000",100.0,30,0.1667,-0.0338,0.2005
5235,"David A Perdue , Jr",Senate,TRP,BUY,2017-03-24,2017-03-24,6,"$1,001 - $15,000",50.8,90,0.0247,0.0435,-0.0187
5233,"David A Perdue , Jr",Senate,PKI,SELL,2017-03-24,2017-03-24,23,"$1,001 - $15,000",50.8,0,,,
5236,"David A Perdue , Jr",Senate,TLLP,SELL,2017-03-24,2017-03-24,18,"$1,001 - $15,000",50.8,0,,,
5234,"David A Perdue , Jr",Senate,TRP,BUY,2017-03-24,2017-03-24,8,"$15,001 - $50,000",53.25,30,0.0243,0.0031,0.0212
5234,"David A Perdue , Jr",Senate,TRP,BUY,2017-03-24,2017-03-24,8,"$15,001 - $50,000",53.25,90,0.0247,0.0435,-0.0187
5235,"David A Perdue , Jr",Senate,TRP,BUY,2017-03-24,2017-03-24,6,"$1,001 - $15,000",50.8,180,0.117,0.0798,0.0372
5234,"David A Perdue , Jr",Senate,TRP,BUY,2017-03-24,2017-03-24,8,"$15,001 - $50,000",53.25,180,0.117,0.0798,0.0372
5235,"David A Perdue , Jr",Senate,TRP,BUY,2017-03-24,2017-03-24,6,"$1,001 - $15,000",50.8,30,0.0243,0.0031,0.0212
5240,"David A Perdue , Jr",Senate,KMI,BUY,2017-03-23,2017-03-23,10,"$1,001 - $15,000",50.8,180,-0.0639,0.0786,-0.1425
5243,"David A Perdue , Jr",Senate,VSM,BUY,2017-03-23,2017-03-23,19,"$1,001 - $15,000",50.8,0,,,
5237,"David A Perdue , Jr",Senate,ENB,SELL,2017-03-23,2017-03-23,25,"$15,001 - $50,000",53.25,30,-0.0269,-0.0024,-0.0246
5237,"David A Perdue , Jr",Senate,ENB,SELL,2017-03-23,2017-03-23,25,"$15,001 - $50,000",53.25,90,0.0584,-0.0432,0.1016
5237,"David A Perdue , Jr",Senate,ENB,SELL,2017-03-23,2017-03-23,25,"$15,001 - $50,000",53.25,180,-0.0332,-0.0786,0.0454
5238,"David A Perdue , Jr",Senate,KMI,BUY,2017-03-23,2017-03-23,6,"$15,001 - $50,000",53.25,30,-0.0416,0.0024,-0.044
5238,"David A Perdue , Jr",Senate,KMI,BUY,2017-03-23,2017-03-23,6,"$15,001 - $50,000",53.25,90,-0.1196,0.0432,-0.1627
5238,"David A Perdue , Jr",Senate,KMI,BUY,2017-03-23,2017-03-23,6,"$15,001 - $50,000",53.25,180,-0.0639,0.0786,-0.1425
5239,"David A Perdue , Jr",Senate,EPD,SELL,2017-03-23,2017-03-23,13,"$1,001 - $15,000",50.8,30,-0.0229,-0.0024,-0.0205
5239,"David A Perdue , Jr",Senate,EPD,SELL,2017-03-23,2017-03-23,13,"$1,001 - $15,000",50.8,90,0.0243,-0.0432,0.0675
5239,"David A Perdue , Jr",Senate,EPD,SELL,2017-03-23,2017-03-23,13,"$1,001 - $15,000",50.8,180,0.0081,-0.0786,0.0867
5240,"David A Perdue , Jr",Senate,KMI,BUY,2017-03-23,2017-03-23,10,"$1,001 - $15,000",50.8,30,-0.0416,0.0024,-0.044
5240,"David A Perdue , Jr",Senate,KMI,BUY,2017-03-23,2017-03-23,10,"$1,001 - $15,000",50.8,90,-0.1196,0.0432,-0.1627
5241,"David A Perdue , Jr",Senate,KMI,BUY,2017-03-23,2017-03-23,11,"$1,001 - $15,000",50.8,30,-0.0416,0.0024,-0.044
5241,"David A Perdue , Jr",Senate,KMI,BUY,2017-03-23,2017-03-23,11,"$1,001 - $15,000",50.8,90,-0.1196,0.0432,-0.1627
5241,"David A Perdue , Jr",Senate,KMI,BUY,2017-03-23,2017-03-23,11,"$1,001 - $15,000",50.8,180,-0.0639,0.0786,-0.1425
5242,"David A Perdue , Jr",Senate,WLK,SELL,2017-03-23,2017-03-23,4,"$1,001 - $15,000",50.8,30,0.0144,-0.0024,0.0168
5242,"David A Perdue , Jr",Senate,WLK,SELL,2017-03-23,2017-03-23,4,"$1,001 - $15,000",50.8,90,0.0354,-0.0432,0.0786
5242,"David A Perdue , Jr",Senate,WLK,SELL,2017-03-23,2017-03-23,4,"$1,001 - $15,000",50.8,180,-0.2535,-0.0786,-0.1748
5247,"David A Perdue , Jr",Senate,COST,BUY,2017-03-22,2017-03-22,23,"$1,001 - $15,000",50.8,90,0.0137,0.0423,-0.0286
5244,"David A Perdue , Jr",Senate,JPM,SELL,2017-03-22,2017-03-22,32,"$1,001 - $15,000",50.8,30,0.0288,-0.0013,0.0302
5244,"David A Perdue , Jr",Senate,JPM,SELL,2017-03-22,2017-03-22,32,"$1,001 - $15,000",50.8,90,-0.0056,-0.0423,0.0367
5246,"David A Perdue , Jr",Senate,SLB,BUY,2017-03-22,2017-03-22,19,"$15,001 - $50,000",53.25,180,-0.1209,0.0764,-0.1974
5244,"David A Perdue , Jr",Senate,JPM,SELL,2017-03-22,2017-03-22,32,"$1,001 - $15,000",50.8,180,-0.0736,-0.0764,0.0029
5245,"David A Perdue , Jr",Senate,GPK,SELL,2017-03-22,2017-03-22,5,"$15,001 - $50,000",53.25,30,-0.0477,-0.0013,-0.0464
5245,"David A Perdue , Jr",Senate,GPK,SELL,2017-03-22,2017-03-22,5,"$15,001 - $50,000",53.25,90,-0.0179,-0.0423,0.0244
5245,"David A Perdue , Jr",Senate,GPK,SELL,2017-03-22,2017-03-22,5,"$15,001 - $50,000",53.25,180,-0.0348,-0.0764,0.0416
5246,"David A Perdue , Jr",Senate,SLB,BUY,2017-03-22,2017-03-22,19,"$15,001 - $50,000",53.25,30,-0.0452,0.0013,-0.0465
5246,"David A Perdue , Jr",Senate,SLB,BUY,2017-03-22,2017-03-22,19,"$15,001 - $50,000",53.25,90,-0.1423,0.0423,-0.1846
5251,"David A Perdue , Jr",Senate,PRU,SELL,2017-03-22,2017-03-22,31,"$1,001 - $15,000",50.8,180,0.0049,-0.0764,0.0813
5251,"David A Perdue , Jr",Senate,PRU,SELL,2017-03-22,2017-03-22,31,"$1,001 - $15,000",50.8,90,-0.0265,-0.0423,0.0158
5251,"David A Perdue , Jr",Senate,PRU,SELL,2017-03-22,2017-03-22,31,"$1,001 - $15,000",50.8,30,-0.0022,-0.0013,-0.0009
5250,"David A Perdue , Jr",Senate,CVX,BUY,2017-03-22,2017-03-22,6,"$15,001 - $50,000",53.25,180,0.0843,0.0764,0.0079
5250,"David A Perdue , Jr",Senate,CVX,BUY,2017-03-22,2017-03-22,6,"$15,001 - $50,000",53.25,90,-0.0076,0.0423,-0.0499
5250,"David A Perdue , Jr",Senate,CVX,BUY,2017-03-22,2017-03-22,6,"$15,001 - $50,000",53.25,30,-0.0323,0.0013,-0.0336
5249,"David A Perdue , Jr",Senate,JPM,SELL,2017-03-22,2017-03-22,18,"$1,001 - $15,000",50.8,180,-0.0736,-0.0764,0.0029
5249,"David A Perdue , Jr",Senate,JPM,SELL,2017-03-22,2017-03-22,18,"$1,001 - $15,000",50.8,90,-0.0056,-0.0423,0.0367
5249,"David A Perdue , Jr",Senate,JPM,SELL,2017-03-22,2017-03-22,18,"$1,001 - $15,000",50.8,30,0.0288,-0.0013,0.0302
5248,"David A Perdue , Jr",Senate,BMY,BUY,2017-03-22,2017-03-22,13,"$1,001 - $15,000",50.8,30,-0.0442,0.0013,-0.0455
5247,"David A Perdue , Jr",Senate,COST,BUY,2017-03-22,2017-03-22,23,"$1,001 - $15,000",50.8,180,0.0045,0.0764,-0.0719
5247,"David A Perdue , Jr",Senate,COST,BUY,2017-03-22,2017-03-22,23,"$1,001 - $15,000",50.8,30,0.0184,0.0013,0.0171
5248,"David A Perdue , Jr",Senate,BMY,BUY,2017-03-22,2017-03-22,13,"$1,001 - $15,000",50.8,180,0.1284,0.0764,0.052
5248,"David A Perdue , Jr",Senate,BMY,BUY,2017-03-22,2017-03-22,13,"$1,001 - $15,000",50.8,90,-0.0053,0.0423,-0.0476
5232,Thomas R Carper,Senate,TSN,SELL,2017-03-21,2017-03-21,8,"$1,001 - $15,000",50.8,30,-0.0447,-0.0069,-0.0378
5232,Thomas R Carper,Senate,TSN,SELL,2017-03-21,2017-03-21,8,"$1,001 - $15,000",50.8,90,0.0074,-0.0519,0.0593
5232,Thomas R Carper,Senate,TSN,SELL,2017-03-21,2017-03-21,8,"$1,001 - $15,000",50.8,180,-0.0821,-0.0767,-0.0055
5331,Patty Murray,Senate,CVS,BUY,2017-03-16,2017-03-16,18,"$1,001 - $15,000",50.8,30,-0.0201,-0.0208,0.0007
5320,Patty Murray,Senate,DNKN,BUY,2017-03-16,2017-03-16,18,"$1,001 - $15,000",50.8,0,,,
5307,Patty Murray,Senate,KAR,BUY,2017-03-16,2017-03-16,9,"$1,001 - $15,000",50.8,0,,,
5288,Patty Murray,Senate,RTN,BUY,2017-03-16,2017-03-16,32,"$1,001 - $15,000",50.8,0,,,
5326,Patty Murray,Senate,CMA,BUY,2017-03-16,2017-03-16,11,"$1,001 - $15,000",50.8,0,,,
5276,Patty Murray,Senate,UN,BUY,2017-03-16,2017-03-16,16,"$1,001 - $15,000",50.8,0,,,
5344,Patty Murray,Senate,ETN,BUY,2017-03-16,2017-03-16,21,"$1,001 - $15,000",50.8,180,0.0334,0.0582,-0.0248
5344,Patty Murray,Senate,ETN,BUY,2017-03-16,2017-03-16,21,"$1,001 - $15,000",50.8,90,0.0352,0.0286,0.0066
5271,Patty Murray,Senate,WBA,BUY,2017-03-16,2017-03-16,15,"$1,001 - $15,000",50.8,0,,,
5278,Patty Murray,Senate,TUP,BUY,2017-03-16,2017-03-16,12,"$1,001 - $15,000",50.8,0,,,
5344,Patty Murray,Senate,ETN,BUY,2017-03-16,2017-03-16,21,"$1,001 - $15,000",50.8,30,0.0022,-0.0208,0.023
5301,Patty Murray,Senate,MXIM,BUY,2017-03-16,2017-03-16,13,"$1,001 - $15,000",50.8,0,,,
5316,Patty Murray,Senate,FL,BUY,2017-03-16,2017-03-16,10,"$1,001 - $15,000",50.8,0,,,
5345,Patty Murray,Senate,DLPH,BUY,2017-03-16,2017-03-16,27,"$1,001 - $15,000",50.8,0,,,
5274,Patty Murray,Senate,UTX,BUY,2017-03-16,2017-03-16,26,"$1,001 - $15,000",50.8,0,,,
5334,Patty Murray,Senate,BAC,BUY,2017-03-16,2017-03-16,6,"$1,001 - $15,000",50.8,180,-0.0424,0.0582,-0.1006
5335,Patty Murray,Senate,BGS,BUY,2017-03-16,2017-03-16,22,"$1,001 - $15,000",50.8,30,0.0191,-0.0208,0.0399
5335,Patty Murray,Senate,BGS,BUY,2017-03-16,2017-03-16,22,"$1,001 - $15,000",50.8,90,0.0383,0.0286,0.0097
5335,Patty Murray,Senate,BGS,BUY,2017-03-16,2017-03-16,22,"$1,001 - $15,000",50.8,180,-0.1836,0.0582,-0.2418
5336,Patty Murray,Senate,AAPL,BUY,2017-03-16,2017-03-16,3,"$1,001 - $15,000",50.8,30,0.0026,-0.0208,0.0234
5336,Patty Murray,Senate,AAPL,BUY,2017-03-16,2017-03-16,3,"$1,001 - $15,000",50.8,90,0.036,0.0286,0.0074
5336,Patty Murray,Senate,AAPL,BUY,2017-03-16,2017-03-16,3,"$1,001 - $15,000",50.8,180,0.1526,0.0582,0.0944
